collection,token_name,token_address,token_id,sale_timestamp,sale_amount,sale_token,sale_hash,payout_timestamp,payout_amount,payout_token,payout_hash,sale_div_payment,fee
known-origin,When The Horse Is No More A Horse,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2241007,2021-10-17 04:55:41,0.024,ETH,0xc46f31e2c36a61e418d02649025e2d4366ec3a44925c8407dfba6ae361ff7fa5,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Rugaj Jetoj de Doloro,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2362006,2021-10-17 05:04:18,0.025,ETH,0xf45084bbdee91e37460008e0707f1072bc35477896939661c5d5f412964e5444,2021-10-28 04:38:57.299069,0.003125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,I Remember All,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1030003,2021-10-17 12:16:48,0.05,WETH,0x2d88b37bd1bda7f6808059794f342c92e0be6dfc59174ea3bf4fbdd6b5e9b3e4,2021-10-28 04:38:57.299069,0.00625,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Kvar Fojoj,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2290005,2021-10-17 12:20:36,0.03,WETH,0x2bcd67c856bd29335157b529b10a216e3d5d0367372f7f7b57e90f571d9446d4,2021-10-28 04:38:57.299069,0.00375,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,When The Horse Is No More A Horse,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2241008,2021-10-17 13:44:30,0.025,ETH,0x030fa57af753361d521d14b6fa7fca05710d2c521f5aa42332ef672739cfab2f,2021-10-28 04:38:57.299069,0.003125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Peace of Mind,0xfbeef911dc5821886e1dda71586d90ed28174b7d,583701,2021-10-18 04:57:15,2.5,ETH,0x5402bf1f8d14bc22bd18f958680ed453efd3c88615bb636d2f8accbc71423d01,2021-10-28 04:38:57.299069,0.3125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Malvarmeta,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2285008,2021-10-18 09:35:17,0.024,ETH,0xa891cbf0835f79ed127d94961499f980cc0124cc89d8c05ec4ec0e760281167b,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Twin Flames 2021 Sabet,0xfbeef911dc5821886e1dda71586d90ed28174b7d,574305,2021-10-18 16:20:36,0.15,WETH,0x0d675594926efda3d58e59479252a59656c671505b5ca4408ddccef9f69f8548,2021-10-28 04:38:57.299069,0.01875,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Mystic Heart 2021 Sabet,0xfbeef911dc5821886e1dda71586d90ed28174b7d,579810,2021-10-18 16:39:24,0.15,WETH,0x666493222533381e5d968093129468de796ad39fa64a16d3f41afd7e859ce139,2021-10-28 04:38:57.299069,0.01875,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,BrainHash™ Worldwide inc.,0xfbeef911dc5821886e1dda71586d90ed28174b7d,113729,2021-10-18 17:59:26,1.0,ETH,0x027a943a4ca2b560a6bf0b92abeada49392e587c4aa04eadf1f98a6fa199a870,2021-10-28 04:38:57.299069,0.025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,BrainHash™ Worldwide inc.,0xfbeef911dc5821886e1dda71586d90ed28174b7d,113737,2021-10-18 18:12:59,1.0,ETH,0x4cd312cfc96f5a0a30f89d19a249c3ae97083f421c30773dd83baac3f34f038a,2021-10-28 04:38:57.299069,0.025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Wi-Fi RiOT,0xfbeef911dc5821886e1dda71586d90ed28174b7d,180579,2021-10-19 00:14:48,5.0,WETH,0x4cc7226d72f35e65bb412c194fb491310669e1af51507211896e2ca47a6ea91f,2021-10-28 04:38:57.299069,0.625,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Amor Verde,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,856009,2021-10-19 00:47:10,0.0325,ETH,0xa2458528682192690df628958fe5da338e5caae6e9fc38b957b2eb7ca5e2492e,2021-10-28 04:38:57.299069,0.0040625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Colorful Thoughts of Mine,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,944009,2021-10-19 03:33:49,0.015,ETH,0xef8858133c39210afe56681d9097f6ef6624a24a55291d7f3635158917563fb5,2021-10-28 04:38:57.299069,0.001875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,The Doomed,0xfbeef911dc5821886e1dda71586d90ed28174b7d,22074,2021-10-19 09:41:29,25.0,ETH,0x921048a9757ffd55c6ff90651baa631c4453363ba023b95e0551940ca1fb2466,2021-10-28 04:38:57.299069,0.625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Seedy Disappearance of the Yaztromos,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2264007,2021-10-19 22:09:01,0.026,ETH,0x0982e4b8b853b9f513629407585b8599277b7fef493f323a549fc896a2d8b8da,2021-10-28 04:38:57.299069,0.00325,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Colorful Thoughts of Mine,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,944007,2021-10-19 22:16:51,0.036,ETH,0xbb46c621c62531ccb132f373fcc2dd48bec6e522816c3ddb603684e08de46176,2021-10-28 04:38:57.299069,0.0045,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,BTC de los muertos,0xfbeef911dc5821886e1dda71586d90ed28174b7d,228185,2021-10-20 04:29:56,0.55,ETH,0xc5ac60ca24b02b424138b96145e4d299fdc9168252da20b0023d6a45a1966044,2021-10-28 04:38:57.299069,0.01375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,NFTEvil,0xfbeef911dc5821886e1dda71586d90ed28174b7d,298657,2021-10-20 04:33:12,1.0,ETH,0x1b1a5d87663b34e58a5be210386aa544545be0cd2e0716b2fa16e1a43e765196,2021-10-28 04:38:57.299069,0.025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,"Good boy, smart boy.",0xfbeef911dc5821886e1dda71586d90ed28174b7d,164104,2021-10-20 09:40:58,0.015,ETH,0x2ea9e10b4ac5b940338cb32038bfb2e659138a0cb5c2c4df4473b8a55153f969,2021-10-28 04:38:57.299069,0.001875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,No Favour (cold),0xfbeef911dc5821886e1dda71586d90ed28174b7d,107221,2021-10-20 18:11:39,50.0,ETH,0xa0f5777ed7c2be17f6e7dbe74630b67eb4d9b9198c4e65bc8538e12aebd06627,2021-10-28 04:38:57.299069,6.25,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,The Bunny (aka The Melting Bunny Still),0xfbeef911dc5821886e1dda71586d90ed28174b7d,243427,2021-10-20 18:42:13,0.039,ETH,0x051d1ec065088ec16ec6c2c53cb4f3da58d4d765dc068cfef3e2c128493524ef,2021-10-28 04:38:57.299069,0.004875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Feathers IV/XIV,0xfbeef911dc5821886e1dda71586d90ed28174b7d,210301,2021-10-20 18:48:46,0.15,ETH,0x9cf78284bfcbae088ec64fccfc5a217f3d063f472f7dc8d6e59c5aeb08ce1701,2021-10-28 04:38:57.299069,0.01875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Through the Cracks of My Mind,0xfbeef911dc5821886e1dda71586d90ed28174b7d,443501,2021-10-20 19:34:39,0.025,ETH,0xf32853eee1efe445f12bd2e05c445d4fb80d42102d4263ec8918f188bacb6c1e,2021-10-28 04:38:57.299069,0.003125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Disintegration,0xfbeef911dc5821886e1dda71586d90ed28174b7d,27942,2021-10-20 19:59:22,30.0,ETH,0xe1b6ed5678d9b2495fcfe582b8cf7d114b1717a0f22f30ed2305d2ad904d3ace,2021-10-28 04:38:57.299069,0.75,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,She Thinks Big,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1217008,2021-10-20 21:17:38,0.021,ETH,0xc1410810d741f7ce710da567a7c7d077dcaada0cb71620af52a6161285cf7f5d,2021-10-28 04:38:57.299069,0.002625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Colorful Thoughts of Mine,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,944008,2021-10-20 21:50:11,0.045,ETH,0x6fb15388ad249a13c064fd170240afcfc5f4638b69b0b96525a1d0ed563bc3d6,2021-10-28 04:38:57.299069,0.005625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Banned in China 1.06,0xfbeef911dc5821886e1dda71586d90ed28174b7d,113794,2021-10-21 02:30:49,0.5,ETH,0x55224954b726c6ec0f5b9438de2fff3b4fbc5573f0660e9ac6dad83c56872787,2021-10-28 04:38:57.299069,0.0125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Welcome to the Metaverse,0xfbeef911dc5821886e1dda71586d90ed28174b7d,650303,2021-10-21 02:36:59,0.1,ETH,0x015b2287365ab766f1e4c361caea8cb2b8442afcb9226aa08e75bdf537f46d48,2021-10-28 04:38:57.299069,0.0125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Cacatio Matutina Est Tamquam Medicina,0xfbeef911dc5821886e1dda71586d90ed28174b7d,85351,2021-10-21 04:42:58,0.059,ETH,0x4ade5cf9bf2ed0bbb49a9e960ee05ec5876e82da1e1be7c212b3fd928359e999,2021-10-28 04:38:57.299069,0.001475,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Step on it DUCK!,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2545009,2021-10-21 04:47:48,0.024,ETH,0x1c5fe21a6bdcc3f8d975163bb72bbf1bcee0df8d317f6332d295cf60a988cd82,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Dango for everyone 🍡,0xfbeef911dc5821886e1dda71586d90ed28174b7d,281907,2021-10-21 08:46:18,0.5,ETH,0x83634a8cdf7be0fa9ffde9220fec4271c45277f874f1185be24d995e3c78a8ed,2021-10-28 04:38:57.299069,0.0125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,Step on it DUCK!,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2545006,2021-10-21 12:37:50,0.0275,ETH,0xce9be0c86444a5cc7684ca8f55e49bba00550d1f2c35f7799c5c53ad3707fb7a,2021-10-28 04:38:57.299069,0.0034375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Hello! I Have Just Arrived Here..,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1131008,2021-10-21 13:30:39,0.025,ETH,0xacfa232f9160dc729884194b066a4c0d3ee8536b7bae7bcc8bc6cbd3113563ac,2021-10-28 04:38:57.299069,0.003125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Dangero Grizo,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2291008,2021-10-21 15:07:34,0.024,ETH,0xd9eb9e9daac1b56e7775e058a243784eea9f959c28417c74386070be2d1fe858,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,[Un]seen Warsaw,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2396000,2021-10-21 15:38:24,1.23,WETH,0x7c000ba79a920b5474b0b32375e1c8bdfb96fa1a8e4a32d3dd1553f48c6c9815,2021-10-28 04:38:57.299069,0.15375,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Escape to a Decentralized Planet,0xfbeef911dc5821886e1dda71586d90ed28174b7d,202303,2021-10-22 04:21:23,0.4,ETH,0x02205fe3a35a3b2195b4b09d8c579fb9b2e1c8503af8b1c2b2911b96748c2a4d,2021-10-28 04:38:57.299069,0.01,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.025,250
known-origin,ànemos,0xfbeef911dc5821886e1dda71586d90ed28174b7d,177551,2021-10-22 04:54:37,0.05,ETH,0x4ff024f244d5738f6afdb5cda0791bc7df5a86ec43b059f990094b17bfbdcaa7,2021-10-28 04:38:57.299069,0.00625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Idea Birdie,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1048007,2021-10-22 14:29:02,0.0225,ETH,0x549c1b323664444b7174b3f649da4bc59d9fc32a696d6f58594b46fb217f09f4,2021-10-28 04:38:57.299069,0.0028125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,PFP OR DIE #21,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,3020000,2021-10-22 15:48:31,1.11,ETH,0x4df510e7f050f773c449ed84ce2f46218e098193e57a74f594c46a2ee8b40e8a,2021-10-28 04:38:57.299069,0.13875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Last Selfie,0xfbeef911dc5821886e1dda71586d90ed28174b7d,30107,2021-10-22 22:01:47,100.0,WETH,0xb1ccda1b6edd2d8d3ba0d0616969f973e4bf95d390ed96037c4196f204483a4a,2021-10-28 04:38:57.299069,12.5,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Elephant - Illustrated animals series,0xfbeef911dc5821886e1dda71586d90ed28174b7d,28727,2021-10-22 23:28:48,0.04,ETH,0xd78cd64e978e1e66d87c4bfd43e3ca3c5a2993be09ea1365b0f134d7f11c9667,2021-10-28 04:38:57.299069,0.005,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Obscured by the Giants,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1123005,2021-10-23 02:32:58,0.0174,ETH,0x98c2bc0adb91a5ccc3574f503533958b7eddc7c956793e4a5183f9b397419bec,2021-10-28 04:38:57.299069,0.002175,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Walking Away In Protest,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1220009,2021-10-23 03:01:31,0.02,ETH,0x2f1c6fe61392929310e2da7aa1a44afa9bab6a367f0b2bc4db1fbd1e80136b49,2021-10-28 04:38:57.299069,0.0025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Hello! I Have Just Arrived Here..,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,1131003,2021-10-23 11:18:20,0.024,ETH,0x9072254acad0be49dd6593c6115af4bf29ec75e7f73cba69dc17568d6ec63e0c,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Deeply Confused Scream,0xfbeef911dc5821886e1dda71586d90ed28174b7d,626803,2021-10-23 11:33:04,0.064,ETH,0x30a573d288784cca037e27eb855d562d022120b5267a5b7a24e6db22711e8982,2021-10-28 04:38:57.299069,0.008,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Eternity in an Hour,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2364008,2021-10-23 11:59:03,0.033,ETH,0x18ebaad6303143a06479b5d5422dcfa36a40fc1aefbd05ba051fa708a4520417,2021-10-28 04:38:57.299069,0.004125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Rhoda,0xfbeef911dc5821886e1dda71586d90ed28174b7d,450602,2021-10-23 12:41:40,0.02,ETH,0xdb7ba6f20274a1dd858078831579a4c9a47ff45f9b15a5a46d67a1c5a2d8e5b6,2021-10-28 04:38:57.299069,0.0025,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Bunny Stare,0xfbeef911dc5821886e1dda71586d90ed28174b7d,654302,2021-10-23 13:44:55,0.1,WETH,0x15187f9694d770bcf76838efbc318fa4e6231aefebf7efbfd945e24d70ceb237,2021-10-28 04:38:57.299069,0.0125,WETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Hey -- It's Your Turn to Scream Now,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,962003,2021-10-23 14:57:44,0.031,ETH,0x753a6a2a10cbe7dbe955eff5cdf473e1811fc7402e70504084820a97221df46b,2021-10-28 04:38:57.299069,0.003875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Pixel Space Defender I,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2631006,2021-10-23 15:17:26,0.024,ETH,0x7289a38679f6cb4c547e0f95756e9e3ac28c04100d2b10fb669d1bfdbcf865ba,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Pixel Space Defender II,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2633008,2021-10-23 15:17:26,0.024,ETH,0x05fa983fcab960712f0b9863a581402cf18906c5d699c99d1f19698b0c5e702f,2021-10-28 04:38:57.299069,0.003,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,USA 1870: Deconstructing G,0xfbeef911dc5821886e1dda71586d90ed28174b7d,233604,2021-10-23 15:17:26,0.079,ETH,0xc8e8520fdc51f4c216ce660fde245f598e7ad380bcc59224a9f1bdabf587c6a1,2021-10-28 04:38:57.299069,0.009875,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Mayhem Special Collaboration #2,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2390007,2021-10-23 15:21:32,0.0275,ETH,0x15a8f07903b2542118c6325811a10845494ae55c4bb1b2fc473bd863a0680404,2021-10-28 04:38:57.299069,0.0034375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,USA 1870: Deconstructing G,0xfbeef911dc5821886e1dda71586d90ed28174b7d,233605,2021-10-23 16:44:45,0.085,ETH,0xc90d643b28c407cf34cdd4293a4a4beb7c1468f5f7d6e6f46fa9d062f5678ea7,2021-10-28 04:38:57.299069,0.010625,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,Duckstep,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,2547007,2021-10-23 18:50:11,0.0275,ETH,0xf8216cde2c2948c867dc5b9ae4e94acd83a330383407722fdcd4ce47d1a44821,2021-10-28 04:38:57.299069,0.0034375,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
known-origin,WORLD SUPER ROBOT,0xfbeef911dc5821886e1dda71586d90ed28174b7d,616506,2021-10-23 19:21:59,0.09,ETH,0xdfb7bd1d1939455dcbb3b21da478fe4cf49d731bfe182a2c2aa0fafe1624957b,2021-10-28 04:38:57.299069,0.01125,ETH,0xb2aeb6aaf36ec5f83dd9466f72efabd45f7c5aac54f380f0fcc31e6bf0b05102,0.125,1250
